comment_ID,issue_no,is_author,ld_label,word_divergence,involve_contributor_num,other_commenter,commenter_num,comment_num,reporter_response,self_repsonse,other_response,time_from_start,time_to_close,response_time,ld_num,ld_types,LD1,LD2,LD3,LD4,LD5,LD6
639585263,19165,Y,,0,0,0,0,0,0,0,0,2,5,,0,0,0,0,0,0,0,0
641956797,19165,,LD5,0,0,0,0,0,0,0,0,7,1,,0,0,0,0,0,0,0,0
638485390,19163,,LD2,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
638150365,19156,,LD2,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
637984880,19150,,LD4,0.271604938,0,0,1,1,1,0,0,1,1,3394,0,0,0,0,0,0,0,0
638011662,19150,Y,,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
638092106,19150,,N,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
637505077,19141,,LD2,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
671323547,19128,,N,0,0,0,0,0,0,0,0,71,0,,0,0,0,0,0,0,0,0
636453041,19121,,N,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
636469525,19113,,LD6,0.747663551,0,0,2,3,2,1,0,2,149,83,1,1,0,0,0,0,0,1
636469679,19113,Y,,0.76,0,1,2,2,1,1,1,2,149,1714,1,1,0,0,0,0,0,1
636472953,19113,Y,,0.9,0,1,1,1,0,0,1,2,149,39,1,1,0,0,0,0,0,1
636473022,19113,,LD6,0,0,0,0,0,0,0,0,2,149,,0,0,0,0,0,0,0,0
717105343,19113,Y,,0,0,0,0,0,0,0,0,151,0,,0,0,0,0,0,0,0,0
635866462,19103,,N,0.658064516,2,2,1,2,0,0,2,1,78,160,0,0,0,0,0,0,0,0
635867898,19103,,N,0.694214876,0,0,1,1,0,1,0,1,78,,0,0,0,0,0,0,0,0
635921826,19103,,N,0,0,0,0,0,0,0,0,1,77,,0,0,0,0,0,0,0,0
673995203,19103,,N,0,0,0,0,0,0,0,0,78,0,,0,0,0,0,0,0,0,0
636466953,19091,,LD6,0.745454545,0,1,2,2,1,0,1,3,61,165,1,1,0,0,0,0,0,1
636467305,19091,,LD6,0.916666667,0,0,1,1,1,0,0,3,61,937,0,0,0,0,0,0,0,0
636469114,19091,Y,,0,0,0,0,0,0,0,0,3,61,,0,0,0,0,0,0,0,0
647518411,19091,,LD6,0,0,0,0,0,0,0,0,25,39,,0,0,0,0,0,0,0,0
666475992,19091,,LD5,0,0,0,0,0,0,0,0,64,1,,0,0,0,0,0,0,0,0
635093024,19080,,LD6,0,0,0,0,0,0,0,0,1,92,,0,0,0,0,0,0,0,0
674388587,19080,Y,,0,0,0,0,0,0,0,0,80,12,,0,0,0,0,0,0,0,0
674585059,19080,,LD6,0.941176471,1,1,2,2,0,1,1,82,11,891,0,0,0,0,0,0,0,0
674586460,19080,,N,1,0,1,1,1,0,0,1,82,11,2166,0,0,0,0,0,0,0,0
674590014,19080,,N,0,0,0,0,0,0,0,0,82,11,,0,0,0,0,0,0,0,0
675429260,19080,,N,0,0,0,0,0,0,0,0,83,9,,0,0,0,0,0,0,0,0
635282950,19079,Y,,0,0,0,0,0,0,0,0,1,140,,0,0,0,0,0,0,0,0
708609306,19079,,LD5,0,0,0,0,0,0,0,0,141,1,,0,0,0,0,0,0,0,0
633603316,19066,,N,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0
635301667,19066,Y,,0,0,0,0,0,0,0,0,4,1,,0,0,0,0,0,0,0,0
633012699,19057,,LD4,0.878787879,0,0,1,1,1,0,0,1,119,7296,0,0,0,0,0,0,0,0
633030057,19057,Y,,0,0,0,0,0,0,0,0,1,119,,0,0,0,0,0,0,0,0
632773992,19051,,N,0.770491803,0,0,2,3,2,1,0,1,29,432,1,1,0,0,0,1,0,0
632779009,19051,Y,,0.789473684,1,1,2,2,1,1,1,1,29,541,1,1,0,0,0,1,0,0
632785048,19051,,LD4,0.909090909,0,0,1,1,1,0,0,1,29,891,0,0,0,0,0,0,0,0
632795066,19051,Y,,0,0,0,0,0,0,0,0,1,29,,0,0,0,0,0,0,0,0
634278293,19049,,LD4,0,0,0,0,0,0,0,0,5,199,,0,0,0,0,0,0,0,0
637737941,19049,,N,0.5875,3,3,2,3,0,0,3,12,192,961,1,1,0,0,1,0,0,0
637746136,19049,,N,0.582781457,1,1,2,2,0,1,1,12,192,887,1,1,0,0,1,0,0,0
637753389,19049,,N,0.62962963,1,1,1,1,0,0,1,12,192,2024,1,1,0,0,1,0,0,0
637769618,19049,,LD3,0,0,0,0,0,0,0,0,12,192,,0,0,0,0,0,0,0,0
638440615,19049,,N,0.672268908,0,0,2,4,1,3,0,13,191,37047,0,0,0,0,0,0,0,0
638488334,19049,,N,0.706422018,0,0,2,3,1,2,0,13,191,30410,0,0,0,0,0,0,0,0
638491754,19049,,N,0.88372093,0,0,2,2,1,1,0,13,191,29839,0,0,0,0,0,0,0,0
638498777,19049,,N,1,0,0,1,1,1,0,0,13,191,28632,0,0,0,0,0,0,0,0
638635773,19049,Y,,0.862745098,1,1,1,1,0,0,1,13,190,79496,1,1,0,0,0,1,0,0
639255156,19049,,LD4,0.424092409,5,5,4,10,1,4,5,14,189,14671,3,2,0,0,0,2,0,1
639347836,19049,,LD6,0.457212714,7,7,4,9,1,1,7,14,189,894,2,1,0,0,0,2,0,0
639354781,19049,Y,,0.456410256,8,8,3,8,0,0,8,14,189,2462,2,1,0,0,0,2,0,0
639374148,19049,,N,0.463215259,7,7,2,7,0,0,7,14,189,5946,2,1,0,0,0,2,0,0
639422082,19049,,N,0.459383754,4,4,2,6,0,2,4,15,189,770,2,1,0,0,0,2,0,0
639427790,19049,,LD4,0.583333333,2,2,2,5,0,3,2,15,189,447,1,1,0,0,0,1,0,0
639430077,19049,,N,0.582733813,2,2,2,4,0,2,2,15,189,109,1,1,0,0,0,1,0,0
639430790,19049,,LD4,0.570247934,2,2,2,3,0,1,2,15,189,489,0,0,0,0,0,0,0,0
639431191,19049,,N,0.567307692,2,2,1,2,0,0,2,15,189,430,0,0,0,0,0,0,0,0
639434236,19049,,N,0.684210526,0,0,1,1,0,1,0,15,189,,0,0,0,0,0,0,0,0
639483110,19049,,N,0,0,0,0,0,0,0,0,15,189,,0,0,0,0,0,0,0,0
695348703,19049,Y,,0,0,0,0,0,0,0,0,121,83,,0,0,0,0,0,0,0,0
632629242,19047,,LD4,0.420361248,0,0,2,18,10,8,0,1,11,562,2,1,0,0,0,2,0,0
632632896,19047,Y,,0.461077844,8,8,2,17,9,9,8,1,11,583,2,1,0,0,0,2,0,0
632635860,19047,Y,,0.462962963,8,8,2,16,8,8,8,1,11,131,2,1,0,0,0,2,0,0
632636667,19047,,LD4,0.469214437,0,0,2,15,8,7,0,1,11,189,1,1,0,0,0,1,0,0
632637924,19047,Y,,0.48173516,7,7,2,14,7,7,7,1,11,2386,1,1,0,0,0,1,0,0
632643782,19047,Y,,0.513994911,7,7,2,13,6,6,7,1,11,1547,1,1,0,0,0,1,0,0
632653535,19047,,N,0.513297872,0,0,2,12,6,6,0,1,11,1552,1,1,0,0,0,1,0,0
632663594,19047,Y,,0.559602649,6,6,2,11,5,5,6,1,11,290,1,1,0,0,0,1,0,0
632665252,19047,,N,0.564285714,0,0,2,10,5,5,0,1,11,218,1,1,0,0,0,1,0,0
632666525,19047,Y,,0.565543071,5,5,2,9,4,4,5,1,11,521,1,1,0,0,0,1,0,0
632669569,19047,,N,0.576612903,0,0,2,8,4,4,0,1,11,321,1,1,0,0,0,1,0,0
632671505,19047,Y,,0.604444444,4,4,2,7,3,3,4,1,11,447,1,1,0,0,0,1,0,0
632674303,19047,,N,0.653631285,0,0,2,6,3,3,0,1,11,2552,1,1,0,0,0,1,0,0
632674431,19047,,N,0.656804734,0,0,2,5,3,2,0,1,11,2529,1,1,0,0,0,1,0,0
632692372,19047,Y,,0.733944954,2,2,2,4,2,2,2,1,11,216,1,1,0,0,0,1,0,0
632693907,19047,,LD4,0.770114943,0,0,2,3,2,1,0,1,11,906,0,0,0,0,0,0,0,0
632700493,19047,Y,,0.813559322,1,1,2,2,1,1,1,1,11,1531,0,0,0,0,0,0,0,0
632716068,19047,,N,0.941176471,0,0,1,1,1,0,0,1,11,801,0,0,0,0,0,0,0,0
632722227,19047,Y,,0,0,0,0,0,0,0,0,1,11,,0,0,0,0,0,0,0,0
637360524,19047,,LD4,0,0,0,0,0,0,0,0,12,1,,0,0,0,0,0,0,0,0
632185845,19039,,LD1,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
632058512,19037,Y,,0,0,0,0,0,0,0,0,1,26,,0,0,0,0,0,0,0,0
636423064,19037,,N,0,0,0,0,0,0,0,0,10,17,,0,0,0,0,0,0,0,0
631406916,19027,,LD2,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
631146948,19024,Y,,0.788461538,2,2,2,3,1,1,2,1,12,43272,1,1,0,0,1,0,0,0
631424665,19024,,LD3,0.109923978,4,4,3,15,3,8,4,1,12,29754,3,1,0,0,3,0,0,0
631561209,19024,,N,0.080051875,4,4,3,22,7,11,4,1,11,15267,4,2,0,0,3,1,0,0
631696545,19024,Y,,0.080919432,17,17,3,25,8,8,17,1,11,28938,4,2,0,0,3,1,0,0
631866811,19024,,N,0.079807692,4,4,3,24,8,12,4,2,11,14338,4,2,0,0,3,1,0,0
631935873,19024,,N,0.078921326,4,4,3,23,8,11,4,2,11,1656,4,2,0,0,3,1,0,0
631947999,19024,,N,0.082805978,11,11,3,22,8,3,11,2,11,101,4,2,0,0,3,1,0,0
631948831,19024,,N,0.082647971,3,3,3,21,8,10,3,2,11,490,4,2,0,0,3,1,0,0
631952838,19024,,LD3,0.079161128,10,10,3,20,8,2,10,2,11,160,3,2,0,0,2,1,0,0
631954199,19024,,N,0.078904515,2,2,3,19,8,9,2,2,11,763,3,2,0,0,2,1,0,0
631955741,19024,,N,0.07841684,2,2,3,18,8,8,2,2,11,580,3,2,0,0,2,1,0,0
631959761,19024,,N,0.077790974,8,8,3,17,8,1,8,2,11,5346,3,2,0,0,2,1,0,0
631998228,19024,,LD3,0.072992701,1,1,3,16,8,7,1,2,11,144,2,2,0,0,1,1,0,0
631999329,19024,,LD3,0.070435447,7,7,2,15,8,0,7,2,11,2441,1,1,0,0,0,1,0,0
632016317,19024,,N,0.069493341,0,0,2,14,8,6,0,2,11,3108,1,1,0,0,0,1,0,0
632037233,19024,Y,,0.07077748,6,6,2,13,7,7,6,2,11,1172,1,1,0,0,0,1,0,0
632039847,19024,Y,,0.095522388,6,6,2,12,6,6,6,2,11,782,1,1,0,0,0,1,0,0
632045539,19024,,LD4,0.094693878,0,0,2,11,6,5,0,2,11,350,0,0,0,0,0,0,0,0
632047743,19024,Y,,0.089035449,5,5,2,10,5,5,5,2,11,109,0,0,0,0,0,0,0,0
632048558,19024,,N,0.088324593,0,0,2,9,5,4,0,2,11,200,0,0,0,0,0,0,0,0
632050048,19024,Y,,0.137017847,4,4,2,8,4,4,4,2,11,5126,0,0,0,0,0,0,0,0
632086195,19024,Y,,0.134916039,4,4,2,7,3,3,4,2,11,159,0,0,0,0,0,0,0,0
632087340,19024,Y,,0.125956445,4,4,2,6,2,2,4,2,11,33,0,0,0,0,0,0,0,0
632087615,19024,,N,0.123741859,0,0,2,5,2,3,0,2,11,10226,0,0,0,0,0,0,0,0
632167641,19024,,N,0.80952381,0,0,2,4,2,2,0,2,10,2132,0,0,0,0,0,0,0,0
632187706,19024,Y,,0.818181818,2,2,2,3,1,1,2,2,10,111,0,0,0,0,0,0,0,0
632188681,19024,,N,0.914285714,0,0,2,2,1,1,0,2,10,3324,0,0,0,0,0,0,0,0
632234638,19024,Y,,0.952380952,1,1,1,1,0,0,1,2,10,508,0,0,0,0,0,0,0,0
632239011,19024,,N,0,0,0,0,0,0,0,0,2,10,,0,0,0,0,0,0,0,0
632926405,19024,,N,0,0,0,0,0,0,0,0,3,9,,0,0,0,0,0,0,0,0
636479764,19024,Y,,0,0,0,0,0,0,0,0,12,1,,0,0,0,0,0,0,0,0
631115576,19021,,LD3,0.907407407,0,0,1,1,1,0,0,1,1,2589,0,0,0,0,0,0,0,0
631133586,19021,Y,,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
631137614,19021,,LD5,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
630867713,19017,,LD4,0.486486486,2,2,3,3,0,1,2,1,16,1764,0,0,0,0,0,0,0,0
630888254,19017,,N,1,2,2,2,2,0,0,2,1,16,454,0,0,0,0,0,0,0,0
630893562,19017,,N,1,1,1,1,1,0,0,1,1,16,428,0,0,0,0,0,0,0,0
630898178,19017,,N,0,0,0,0,0,0,0,0,1,16,,0,0,0,0,0,0,0,0
632077551,19017,,N,0,0,0,0,0,0,0,0,2,15,,0,0,0,0,0,0,0,0
636543282,19017,,LD4,1,1,1,1,1,0,0,1,13,4,301,0,0,0,0,0,0,0,0
636543861,19017,,N,0,0,0,0,0,0,0,0,13,4,,0,0,0,0,0,0,0,0
630827259,19016,,LD4,0.930232558,0,1,3,3,1,1,1,1,231,1010,1,1,0,0,0,1,0,0
630837571,19016,Y,,0.935483871,1,2,2,2,0,0,2,1,231,5005,1,1,0,0,0,1,0,0
630894188,19016,,LD4,1,1,1,1,1,0,0,1,1,231,126,0,0,0,0,0,0,0,0
630895536,19016,,N,0,0,0,0,0,0,0,0,1,231,,0,0,0,0,0,0,0,0
754240372,19016,,LD6,0,0,0,0,0,0,0,0,231,1,,0,0,0,0,0,0,0,0
754522917,19016,,N,0,0,0,0,0,0,0,0,231,0,,0,0,0,0,0,0,0,0
630144693,19000,,N,0.579617834,1,1,3,4,2,1,1,1,9,6378,0,0,0,0,0,0,0,0
630205502,19000,Y,,0.6,2,2,3,3,1,1,2,1,9,2120,0,0,0,0,0,0,0,0
630228064,19000,,N,0.96,1,1,2,2,1,0,1,1,9,1959,0,0,0,0,0,0,0,0
630249918,19000,,N,0.947368421,0,0,1,1,1,0,0,1,9,50639,0,0,0,0,0,0,0,0
630586071,19000,Y,,0,0,0,0,0,0,0,0,2,9,,0,0,0,0,0,0,0,0
629826692,18998,,N,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
629787328,18995,,N,0.513986014,0,0,2,8,3,5,0,1,75,3913,0,0,0,0,0,0,0,0
629787356,18995,,N,0.512280702,0,0,2,7,3,4,0,1,75,3896,0,0,0,0,0,0,0,0
629796846,18995,Y,,0.644067797,4,4,2,6,2,2,4,1,75,1224,0,0,0,0,0,0,0,0
629799376,18995,Y,,0.645962733,4,4,2,5,1,1,4,1,75,427,0,0,0,0,0,0,0,0
629800519,18995,,N,0.688888889,0,0,2,4,1,3,0,1,75,4495,0,0,0,0,0,0,0,0
629810973,18995,Y,,0.663366337,3,3,1,3,0,0,3,1,75,481,0,0,0,0,0,0,0,0
629812100,18995,,N,0.677419355,0,0,1,2,0,2,0,1,75,,0,0,0,0,0,0,0,0
629812431,18995,,N,1,0,0,1,1,0,1,0,1,75,,0,0,0,0,0,0,0,0
629813841,18995,,N,0,0,0,0,0,0,0,0,1,75,,0,0,0,0,0,0,0,0
630473876,18995,Y,,0,0,0,0,0,0,0,0,2,74,,0,0,0,0,0,0,0,0
640043674,18995,,LD6,0.941176471,1,1,2,2,0,1,1,20,55,1230,0,0,0,0,0,0,0,0
640046909,18995,,N,0.888888889,0,1,1,1,0,0,1,21,55,29795,0,0,0,0,0,0,0,0
640111675,18995,,N,0,0,0,0,0,0,0,0,21,55,,0,0,0,0,0,0,0,0
666858453,18995,,N,0,0,0,0,0,0,0,0,75,1,,0,0,0,0,0,0,0,0
629101005,18979,,N,0.933333333,1,1,1,1,0,0,1,1,5,57351,0,0,0,0,0,0,0,0
629557780,18979,,N,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,0,0,0,0
630981554,18979,,LD5,0,0,0,0,0,0,0,0,5,0,,0,0,0,0,0,0,0,0
629390660,18966,,N,0,0,0,0,0,0,0,0,3,20,,0,0,0,0,0,0,0,0
637099060,18966,,LD6,0.617486339,0,0,2,4,2,2,0,20,3,7732,0,0,0,0,0,0,0,0
637172717,18966,Y,,0.617977528,0,2,2,3,1,1,2,20,3,53363,0,0,0,0,0,0,0,0
637561141,18966,,N,0.47761194,0,0,2,5,3,2,0,21,2,1768,0,0,0,0,0,0,0,0
637578991,18966,Y,,0.47985348,0,2,2,4,2,2,2,21,2,19810,0,0,0,0,0,0,0,0
637773379,18966,,N,0.542600897,0,0,2,3,2,1,0,21,2,38802,0,0,0,0,0,0,0,0
637992460,18966,Y,,0.680851064,0,1,2,2,1,1,1,21,1,1290,0,0,0,0,0,0,0,0
638001727,18966,,N,0.9,0,0,1,1,1,0,0,22,1,1643,0,0,0,0,0,0,0,0
638016513,18966,Y,,0,0,0,0,0,0,0,0,22,1,,0,0,0,0,0,0,0,0
626862452,18951,,N,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
626839784,18950,,N,0.875,0,0,2,2,1,1,0,1,144,1960,1,1,0,0,0,1,0,0
626839876,18950,,LD4,0.893617021,0,0,1,1,1,0,0,1,144,1950,0,0,0,0,0,0,0,0
626858343,18950,Y,,0,0,0,0,0,0,0,0,1,144,,0,0,0,0,0,0,0,0
702208288,18950,,N,0.811320755,1,1,2,2,0,1,1,143,1,697,0,0,0,0,0,0,0,0
702215993,18950,,N,0.852941176,1,1,1,1,0,0,1,143,1,21199,0,0,0,0,0,0,0,0
702405964,18950,,N,0,0,0,0,0,0,0,0,144,1,,0,0,0,0,0,0,0,0
710850724,18947,,N,0.644736842,1,1,3,4,2,1,1,159,91,724,0,0,0,0,0,0,0,0
710859456,18947,Y,,0.755319149,1,2,3,3,1,1,2,159,91,10449,0,0,0,0,0,0,0,0
711022833,18947,,N,0.802469136,0,1,2,2,1,0,1,160,91,6626,0,0,0,0,0,0,0,0
711041326,18947,,N,0.862745098,0,0,1,1,1,0,0,160,91,58822,0,0,0,0,0,0,0,0
711137488,18947,Y,,0,0,0,0,0,0,0,0,160,90,,0,0,0,0,0,0,0,0
721896672,18947,,N,0.745454545,1,1,1,1,0,0,1,178,73,1574,0,0,0,0,0,0,0,0
721909338,18947,,N,0,0,0,0,0,0,0,0,178,73,,0,0,0,0,0,0,0,0
722938095,18947,Y,,0,0,0,0,0,0,0,0,179,71,,0,0,0,0,0,0,0,0
734701770,18947,,N,0,0,0,0,0,0,0,0,200,50,,0,0,0,0,0,0,0,0
748675901,18947,,N,0,0,0,0,0,0,0,0,224,26,,0,0,0,0,0,0,0,0
754069132,18947,Y,,0,0,0,0,0,0,0,0,239,12,,0,0,0,0,0,0,0,0
759772882,18947,Y,,0,0,0,0,0,0,0,0,248,2,,0,0,0,0,0,0,0,0
674096113,18934,,N,0,0,0,0,0,0,0,0,96,182,,0,0,0,0,0,0,0,0
778014796,18934,Y,,0,0,0,0,0,0,0,0,278,0,,0,0,0,0,0,0,0,0
626328910,18930,,N,0.391358025,6,6,8,8,1,1,6,1,42,17865,4,3,0,0,2,1,0,1
626369571,18930,,LD4,0.362147407,8,8,10,10,1,1,8,1,42,1058,4,3,1,0,2,0,0,1
626371760,18930,,LD6,0.393232205,8,8,9,9,1,0,8,1,42,4731,3,2,1,0,2,0,0,0
626382240,18930,Y,,0.414701803,8,8,8,8,0,0,8,1,42,18329,3,2,1,0,2,0,0,0
626421909,18930,,N,0.427927928,8,8,8,8,0,0,8,1,42,1794,3,2,1,0,2,0,0,0
626428402,18930,,N,0.454545455,7,7,7,7,0,0,7,1,42,236,3,2,1,0,2,0,0,0
626429195,18930,,LD3,0.462522852,6,6,6,6,0,0,6,1,42,11784,2,2,1,0,1,0,0,0
626471151,18930,,LD3,0.468283582,5,5,5,5,0,0,5,1,42,30555,1,1,1,0,0,0,0,0
626704347,18930,,N,0.494923858,4,4,4,4,0,0,4,2,41,249,1,1,1,0,0,0,0,0
626706670,18930,,N,0.5066313,3,3,3,3,0,0,3,2,41,1789,1,1,1,0,0,0,0,0
626723354,18930,,N,0.534534535,2,2,2,2,0,0,2,2,41,8146,1,1,1,0,0,0,0,0
626806825,18930,,LD1,1,1,1,1,1,0,0,1,2,41,18789,0,0,0,0,0,0,0,0
626978604,18930,,N,0,0,0,0,0,0,0,0,2,41,,0,0,0,0,0,0,0,0
640353700,18930,,LD6,1,1,1,1,1,0,0,1,29,14,11691,0,0,0,0,0,0,0,0
640419234,18930,,N,0,0,0,0,0,0,0,0,29,14,,0,0,0,0,0,0,0,0
627843137,18924,,N,0,0,0,0,0,0,0,0,4,1,,0,0,0,0,0,0,0,0
627976994,18924,Y,,0,0,0,0,0,0,0,0,4,0,,0,0,0,0,0,0,0,0
625902438,18916,,LD6,0.454113924,4,4,4,7,1,2,4,1,160,5577,2,2,0,0,1,0,1,0
625946139,18916,,N,0.510739857,3,3,4,6,1,2,3,1,160,1947,2,2,0,0,1,0,1,0
625959905,18916,,N,0.546242775,3,3,4,5,1,1,3,1,160,862,2,2,0,0,1,0,1,0
625966327,18916,,N,0.570833333,2,2,4,4,1,1,2,1,160,4661,2,2,0,0,1,0,1,0
625999265,18916,,LD5,0.686666667,2,2,3,3,1,0,2,1,160,1191,1,1,0,0,1,0,0,0
626008768,18916,,LD3,0.84,1,1,2,2,1,0,1,1,160,47215,0,0,0,0,0,0,0,0
626138328,18916,Y,,0.686440678,2,2,2,2,0,0,2,1,159,10509,1,1,0,0,0,1,0,0
626169721,18916,,N,0.683673469,1,1,1,1,0,0,1,1,159,43790,1,1,0,0,0,1,0,0
626255384,18916,,LD4,0.741935484,1,1,1,1,0,0,1,2,159,53576,0,0,0,0,0,0,0,0
626346669,18916,,N,0,0,0,0,0,0,0,0,2,158,,0,0,0,0,0,0,0,0
626825638,18916,,LD1,0,0,0,0,0,0,0,0,4,157,,0,0,0,0,0,0,0,0
632295186,18916,,N,0.330972312,4,4,5,5,0,1,4,14,147,505,2,2,0,1,1,0,0,0
632299532,18916,,LD2,0.329491525,4,4,4,4,0,0,4,14,147,15,1,1,0,0,1,0,0,0
632299646,18916,,N,0.33449965,3,3,3,3,0,0,3,14,147,1063,1,1,0,0,1,0,0,0
632307412,18916,,N,0.336336336,2,2,2,2,0,0,2,14,147,3234,1,1,0,0,1,0,0,0
632333834,18916,,LD3,0.640776699,1,1,1,1,0,0,1,14,147,12214,0,0,0,0,0,0,0,0
632406409,18916,,N,0,0,0,0,0,0,0,0,14,147,,0,0,0,0,0,0,0,0
669943867,18916,,N,0.574358974,2,4,2,4,0,0,4,90,70,9792,1,1,1,0,0,0,0,0
670042957,18916,,N,0.634615385,0,2,3,4,1,1,2,91,70,7752,1,1,1,0,0,0,0,0
670132247,18916,,N,0.569482289,2,3,4,6,1,2,3,91,70,2799,1,1,1,0,0,0,0,0
670153168,18916,,N,0.582317073,0,3,4,5,1,1,3,91,70,314,1,1,1,0,0,0,0,0
670155540,18916,,LD1,0.599348534,1,2,4,4,1,1,2,91,70,74822,0,0,0,0,0,0,0,0
670601429,18916,Y,,0.47667087,2,5,4,5,0,0,5,92,69,1160,0,0,0,0,0,0,0,0
670609553,18916,,N,0.48173207,2,3,4,4,0,1,3,92,69,201,0,0,0,0,0,0,0,0
670610969,18916,,N,0.490455213,2,3,3,3,0,0,3,92,69,7046,0,0,0,0,0,0,0,0
670658938,18916,,N,0.552419355,1,2,2,2,0,0,2,92,69,5341,0,0,0,0,0,0,0,0
670696563,18916,,N,0.684210526,0,1,1,1,0,0,1,92,69,6949,0,0,0,0,0,0,0,0
670745748,18916,,N,0,0,0,0,0,0,0,0,92,69,,0,0,0,0,0,0,0,0
708953169,18916,,LD5,0,0,0,0,0,0,0,0,160,1,,0,0,0,0,0,0,0,0
625870345,18915,Y,,0,0,0,0,0,0,0,0,1,173,,0,0,0,0,0,0,0,0
675134254,18915,,LD6,0,0,0,0,0,0,0,0,102,71,,0,0,0,0,0,0,0,0
717432635,18915,Y,,0,0,0,0,0,0,0,0,173,0,,0,0,0,0,0,0,0,0
626107071,18913,,N,0.875,0,0,1,1,1,0,0,1,182,597,0,0,0,0,0,0,0,0
626107916,18913,Y,,0,0,0,0,0,0,0,0,1,182,,0,0,0,0,0,0,0,0
625532194,18906,,LD2,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
654248750,18884,Y,,0,0,0,0,0,0,0,0,63,98,,0,0,0,0,0,0,0,0
707086057,18884,,LD5,0,0,0,0,0,0,0,0,161,1,,0,0,0,0,0,0,0,0
707086500,18884,Y,,0,0,0,0,0,0,0,0,161,0,,0,0,0,0,0,0,0,0
623773328,18874,,N,0.794871795,0,0,1,1,1,0,0,1,1,2611,0,0,0,0,0,0,0,0
623785375,18874,Y,,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
623630165,18869,,LD4,0.79047619,0,0,2,4,3,1,0,1,1,172,1,1,0,0,0,1,0,0
623631599,18869,Y,,0.792079208,1,1,2,3,2,2,1,1,1,177,1,1,0,0,0,1,0,0
623632369,18869,Y,,0.816666667,1,1,2,2,1,1,1,1,1,86,1,1,0,0,0,1,0,0
623633087,18869,,LD4,0.833333333,0,0,1,1,1,0,0,1,1,185,0,0,0,0,0,0,0,0
623634627,18869,Y,,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
623677894,18869,Y,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0
623521053,18868,Y,,0.779220779,1,1,2,4,3,3,1,1,3,9236,0,0,0,0,0,0,0,0
623605735,18868,,N,0.763888889,0,0,1,3,3,0,0,1,3,5220,0,0,0,0,0,0,0,0
623650066,18868,Y,,0.732142857,0,0,1,2,2,2,0,1,3,,0,0,0,0,0,0,0,0
623995873,18868,Y,,0.878787879,0,0,1,1,1,1,0,1,3,,0,0,0,0,0,0,0,0
623996919,18868,Y,,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,0,0,0
623184802,18860,,N,0.694444444,3,3,3,6,3,0,3,1,1,83,2,2,1,0,0,0,1,0
623184959,18860,Y,,0.715517241,3,3,3,5,2,2,3,1,1,210,2,2,1,0,0,0,1,0
623185427,18860,,N,0.758241758,1,1,3,4,2,1,1,1,1,163,2,2,1,0,0,0,1,0
623185744,18860,Y,,0.830508475,2,2,3,3,1,1,2,1,1,69,2,2,1,0,0,0,1,0
623185874,18860,,LD1,0.896551724,1,1,2,2,1,0,1,1,1,52,1,1,0,0,0,0,1,0
623185967,18860,Y,,0.846153846,1,1,1,1,0,0,1,1,1,90,1,1,0,0,0,0,1,0
623186157,18860,,LD5,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
623152822,18858,Y,,0.717948718,1,1,2,2,1,1,1,1,1,350,0,0,0,0,0,0,0,0
623153701,18858,,N,0.738461538,0,0,1,1,1,0,0,1,1,779,0,0,0,0,0,0,0,0
623155849,18858,Y,,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
622981689,18852,,LD4,0.580645161,1,3,2,3,0,0,3,1,1,12848,0,0,0,0,0,0,0,0
623008139,18852,,N,0.458333333,0,2,1,2,0,0,2,1,1,17501,0,0,0,0,0,0,0,0
623037461,18852,,N,0.916666667,0,0,1,1,0,1,0,1,1,,0,0,0,0,0,0,0,0
623037480,18852,,N,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
622614765,18846,,LD1,1,0,0,1,1,1,0,0,1,1,89,0,0,0,0,0,0,0,0
622615023,18846,Y,,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0
622644300,18845,,LD2,1,1,1,1,1,0,0,1,1,1,9111,0,0,0,0,0,0,0,0
